URL,Status,Response Code,Protocol,Method,Content-Type,Client Address,Remote Address,Exception,Request Start Time,Request End Time,Response Start Time,Response End Time,Duration (ms),Request Duration (ms),Response Duration (ms),Latency (ms),Speed (KB/s),Response Speed (KB/s),Request Header Size (bytes),Request Body Size (bytes),Response Header Size (bytes),Response Body Size (bytes),Request Compression,Response Compression
http://a1.mzstatic.com/us/r30/Purple6/v4/38/6e/25/386e2579-6eba-08ae-003b-23e70910f3df/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a1.mzstatic.com/23.218.156.19,,13 Feb 2014 13:22:13,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,154,0,6,87,110.18035,2768.3918,366,,242,16767,,
http://a5.mzstatic.com/us/r30/Purple4/v4/e4/d1/6d/e4d16d29-389f-286d-dfa9-16cb31f1aa4c/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a5.mzstatic.com/23.218.156.11,,13 Feb 2014 13:22:13,13 Feb 2014 13:22:13,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,127,1,15,108,45.767715,363.67188,366,,241,5345,,
http://a4.mzstatic.com/us/r30/Purple6/v4/79/5e/10/795e1086-e6a6-bc28-041f-1bc51895d30f/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a4.mzstatic.com/23.218.156.27,,13 Feb 2014 13:22:13,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,144,0,2,84,45.28809,3082.031,366,,241,6071,,
http://a4.mzstatic.com/us/r30/Purple/v4/c2/b0/5e/c2b05e57-0c2d-c589-fac7-f3a1cca151ab/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a4.mzstatic.com/23.218.156.27,,13 Feb 2014 13:22:13,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,190,0,50,80,144.81393,543.16406,365,,242,27568,,
http://a4.mzstatic.com/us/r30/Purple6/v4/4c/bd/da/4cbdda4f-2f34-2e78-cb9e-aafd50615bb0/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a4.mzstatic.com/23.218.156.27,,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,137,0,39,95,124.0377,426.5575,366,,242,16793,,
http://a4.mzstatic.com/us/r30/Purple4/v4/eb/4d/22/eb4d2256-e190-6a89-fc1d-3d1320386675/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a4.mzstatic.com/23.218.156.27,,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,189,0,65,69,120.69589,345.44772,366,,242,22751,,
http://a1.mzstatic.com/us/r30/Purple6/v4/36/04/d3/3604d367-1994-7911-3fee-8cb56a7a52e3/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a1.mzstatic.com/23.218.156.19,,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,137,0,4,70,90.3356,3004.6384,366,,242,12065,,
http://a1.mzstatic.com/us/r30/Purple6/v4/2c/17/2b/2c172bff-ba9f-956e-aef1-206453d11009/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a1.mzstatic.com/23.218.156.19,,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,133,0,2,70,42.586937,2653.32,366,,241,5193,,
http://a1.mzstatic.com/us/r30/Purple/v4/7f/72/c9/7f72c9b4-c119-54bc-70ba-d0e2037bca9a/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a1.mzstatic.com/23.218.156.19,,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,81,1,8,70,240.42728,2389.7705,365,,242,19335,,
http://a5.mzstatic.com/us/r30/Purple6/v4/a0/23/bf/a023bfbd-ae06-35f5-01d1-25090a1ea07c/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a5.mzstatic.com/23.218.156.11,,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,232,0,2,172,77.729324,8837.891,366,,242,17858,,
http://a5.mzstatic.com/us/r30/Purple6/v4/cb/3b/ac/cb3bac93-9773-f65c-8df4-16160706ad7d/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a5.mzstatic.com/23.218.156.11,,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,186,1,3,124,93.29322,5665.039,366,,242,17161,,
http://a1.mzstatic.com/us/r30/Purple6/v4/36/57/53/36575367-46d1-23c1-1b30-7b2382cf9072/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a1.mzstatic.com/23.218.156.19,,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,162,0,2,158,33.54673,2538.5742,366,,241,4958,,
http://a5.mzstatic.com/us/r30/Purple/v4/ab/97/c7/ab97c7df-b53e-35d5-1cde-fe91ac646294/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a5.mzstatic.com/23.218.156.11,,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,257,0,21,174,73.28779,879.9293,365,,242,18680,,
http://a2.mzstatic.com/us/r30/Purple4/v4/8d/64/ad/8d64ada0-1fcb-c8ae-ab10-a1f0333a8aa2/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a2.mzstatic.com/23.218.156.8,,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,208,0,2,153,76.50053,7777.3433,366,,242,15686,,
http://a2.mzstatic.com/us/r30/Purple4/v4/2f/bd/9a/2fbd9a88-a461-96da-74df-38b473c31ab0/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a2.mzstatic.com/23.218.156.8,,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,263,0,50,156,94.12502,487.94922,366,,242,24741,,
http://a2.mzstatic.com/us/r30/Purple6/v4/59/3c/b7/593cb768-e032-11ce-c7ea-de5764ced2d2/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a2.mzstatic.com/23.218.156.8,,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,140,0,2,70,67.26423,4529.785,366,,241,9036,,
http://a5.mzstatic.com/us/r30/Purple6/v4/9a/88/59/9a8859bb-5385-da8d-4154-5bf92fa424a5/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a5.mzstatic.com/23.218.156.11,,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,95,1,4,88,52.960526,1168.457,366,,241,4545,,
http://a2.mzstatic.com/us/r30/Purple4/v4/bb/26/5d/bb265dd5-0090-f811-a15c-e9d681f32037/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a2.mzstatic.com/23.218.156.8,,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,209,0,1,149,34.586197,6871.0933,366,,241,6795,,
http://a2.mzstatic.com/us/r30/Purple6/v4/99/5e/fe/995efec9-f73e-641e-1e4b-379e6e33ca68/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a2.mzstatic.com/23.218.156.8,,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,177,0,2,173,34.13003,2841.7966,366,,241,5579,,
http://a4.mzstatic.com/us/r30/Purple4/v4/9c/98/a3/9c98a385-60da-5f3d-20e4-79bd4f26e3f9/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a4.mzstatic.com/23.218.156.27,,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,206,0,3,119,75.460785,5062.5,366,,242,15310,,
http://a2.mzstatic.com/us/r30/Purple/v4/42/a8/47/42a84705-d44e-30ea-e430-e031af2a6cfc/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a2.mzstatic.com/23.218.156.8,,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,198,0,18,102,107.95948,1167.7518,365,,242,21282,,
http://a1.mzstatic.com/us/r30/Purple4/v4/8c/ef/1d/8cef1d09-6615-19d6-e82e-5c4082a4145c/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a1.mzstatic.com/23.218.156.19,,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,161,0,12,86,42.659405,542.5618,366,,241,6426,,
http://a4.mzstatic.com/us/r30/Purple/v4/6b/e4/3d/6be43d46-247f-7aff-a22d-dd46e4a7bd63/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a4.mzstatic.com/23.218.156.27,,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,182,0,26,97,53.00803,357.34674,365,,241,9273,,
http://a1.mzstatic.com/us/r30/Purple/v4/db/89/26/db89269d-2b20-3124-090b-ac0f6f13c4b8/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a1.mzstatic.com/23.218.156.19,,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,327,0,4,168,44.369385,3538.0857,365,,242,14250,,
http://a4.mzstatic.com/us/r30/Purple4/v4/17/c5/d1/17c5d136-49fa-8192-21dc-0806352d1ad6/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a4.mzstatic.com/23.218.156.27,,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,286,1,18,143,38.83714,597.2222,366,,242,10766,,
http://a4.mzstatic.com/us/r30/Purple/v4/9f/07/db/9f07db7c-eaf5-9469-5066-c8b17de23e57/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a4.mzstatic.com/23.218.156.27,,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,280,0,5,168,25.927734,1380.6641,365,,241,6828,,
http://a1.mzstatic.com/us/r30/Purple4/v4/c2/ee/dd/c2eeddad-0bb0-3672-09b8-589a9553df90/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a1.mzstatic.com/23.218.156.19,,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,236,0,2,149,90.559616,10507.323,366,,242,21277,,
http://a4.mzstatic.com/us/r30/Purple/v4/95/9d/18/959d185d-2387-3810-a485-5564908666f1/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a4.mzstatic.com/23.218.156.27,,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,125,0,5,117,176.66406,4345.3125,365,,242,22006,,
http://a4.mzstatic.com/us/r30/Purple4/v4/a8/ec/ae/a8ecaeef-b718-0c6b-cb97-178976e0263a/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a4.mzstatic.com/23.218.156.27,,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,205,1,64,138,122.80869,387.78683,366,,242,25172,,
http://a2.mzstatic.com/us/r30/Purple6/v4/75/60/9e/75609e07-a0c7-812c-8e47-1e80efe61799/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a2.mzstatic.com/23.218.156.8,,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,163,0,11,92,40.53633,568.1818,366,,241,6159,,
http://a2.mzstatic.com/us/r30/Purple/v4/e8/a9/9c/e8a99ce8-4c6f-40d0-78ba-927ae37a7185/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a2.mzstatic.com/23.218.156.8,,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:15,13 Feb 2014 13:22:15,160,0,6,89,45.288086,1148.2748,365,,241,6814,,
http://a2.mzstatic.com/us/r30/Purple4/v4/cf/4c/2e/cf4c2e24-6abf-1c9a-e5fc-df4f323586a9/icon_100.png,Complete,200,http,GET,image/png,/127.0.0.1,a2.mzstatic.com/23.218.156.8,,13 Feb 2014 13:22:14,13 Feb 2014 13:22:14,13 Feb 2014 13:22:15,13 Feb 2014 13:22:15,159,0,3,96,136.60207,7120.768,366,,242,21633,,
https://outlook.office365.com:443,Complete,-1,https,CONNECT,,/127.0.0.1,outlook.office365.com/157.56.239.201,,13 Feb 2014 13:22:29,,,13 Feb 2014 13:22:30,1004,,,,8.293973,,317,3617,0,4593,,
